etablissementLibelle,id,articleReference,corps,chaire,section,section2,section3,datePublicationPoste,datePriseDePoste,dateOuvertureCandidatures,dateFermetureCandidatures,descriptionPoste,typeCandidatureConcours,typeCandidatureMutation,typeCandidatureDétachement,typeCandidatureRecrutementEtranger,typeCandidatureIntégrationDirecte,typeCandidatureRecrutementSurContrat,région,etatPoste,statutPoste,typeCampagne,dateScraping
UNIVERSITE CORSE,250773,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Le candidat renforcera les expertises en management ancrées dans les dynamiques territoriales.Il contribuera au rayonnement de l’IAE par des enseignements,séminaires et projets mêlant recherche et action.Une grande adaptabilité sera essentielle pour répondre aux besoins d’une université à taille humaine.En recherche,il participera notamment au programme en cours UNITI(PIA Excellence),dans l’axe Tourism’Lab dont il est attendu qu’il en connaisse les objectifs et les activités afin de s’y inscrire",True,True,True,True,False,False,Corse,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CORSE,250776,26-I-1°,MCF,,22,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire moderne.,True,True,True,True,False,False,Corse,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CORSE,250777,26-I-1°,MCF,,64,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Le candidat recruté dispensera les enseignements de la spécialité Agronomie et aura en charge les projets dans le domaine (écophysiologie végétale, microbiologie des sols...). Ses activités de recherche s'inscriront dans l’axe thématique n°3 en lien avec l’adaptation des végétaux aux changements globaux de l’équipe Ressources Naturelles de l’UMR 6134 SPE (projet RN).",True,True,True,True,False,False,Corse,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CORSE,250778,26-I-1°,MCF,,67,68,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Biologie marine, biologie des organismes et écologie.",True,True,True,True,False,False,Corse,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INSPE CORSE,250781,26-I-1°,MCF,,21,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire ancienne.,True,True,True,True,False,False,Corse,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250838,51,PR,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Droit des sociétés ; Structures juridiques de l’entreprise ; entreprises socialement responsables ; Entrepreneur individuel ; Droit de la concurrence ; pratiques restrictives et franchise participative ; Droit des affaires / droit commercial général ; Droit des entreprises en difficulté ; Droit des contrats ; Successions et libéralités dans le cadre de l’ingénierie patrimoniale et Droit de la copropriété.,False,True,False,False,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250840,46 1°,PR,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Solide expérience de recherche et expertise forte en Intelligence artificielle. Participation forte au pilotage / à l’organisation de l’offre de formation en IA de l’Université de Rennes. Implication dans les projets d’établissement en enseignement et en recherche (« IA Cluster SequoIA Confiance et Sécurité » et « CMA TIARe »)  Enseignements théoriques et appliqués en IA et en informatique.,True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250843,46 3°,PR,,87,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"La personne recrutée assurera des enseignements de Virologie générale, systématique et virus émergents. Elle actualisera et coordonnera la création de ressources pédagogiques actives / innovantes en lien avec les nouvelles missions du/de la pharmacien.ne.  Activité de recherche sur la relation hôte-microbiote intestinal. Une robuste expertise est requise dans la co-culture de bactéries anaérobies. Une très bonne maitrise des mécanismes caractérisant les interactions hôtes-bactéries est attendue",True,False,False,False,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250845,26-I-1°,MCF,,07,91,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement en sciences du langage, linguistique, phonétique et phonologie dans les études d’orthophonie, en licence, master et les formations continues de l’UFR de Médecine. Participation au service sanitaire des étudiants en santé. Représentation des sciences de la rééducation/réadaptation aux conseils de l’UFR de Médecine. Recherche sur les troubles de la phonation/de l’élocution secondaires à la toxicité de la radiothérapie des cancers ORL. Encadrement des étudiants de l'unité IMPACT-LTSI",True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250851,26-I-1°,MCF,,92,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement organisé par le département des formations paramédicales (DFP)  sur les thématiques : sciences infirmières, recherche, santé publique et organisation des soins.  Coordination des sciences infirmières au sein du DFP / participation à la coordination du master Science pour la Santé et le diplôme d’infirmier en pratique avancée (DIPA). Représentation des sciences infirmières dans les conseils de l’UFR de Médecine. Recherches : services/management santé/sciences clinique infirmières.",True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250848,33,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,La personne recrutée devra être un·e enseignant·e-chercheur·e ayant déjà publié en sciences de gestion et ayant une forte connaissance de la logistique et du management de la chaîne d’approvisionnement et de leur dimension numérique. Des publications en lien sur ou en lien à la durabilité seront appréciées.,False,True,False,False,False,False,Occitanie,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250853,26-I-1°,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"La recherche en didactique des langues aura lieu au LAboratoire Inter-universitaire en Didactique du Lansad (LAIRDIL). L’enseignement nécessite des compétences en anglais des affaires, anglais oral et écrit, en TICE et en travail d’équipe.",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250855,26-I-1°,MCF,,26,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Mathématiques appliquées, modélisation.",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250857,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Bases de données et Systèmes d’Informations décisionnels – Big Data Analytics.,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250858,46 1°,PR,,90,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignements : département de Maïeutique de l’UFR de Médecine, recherche avec encadrement des mémoires/thèses de maïeutique/santé environnementale et de sa promotion, et en PASS.  Représentation de la Maïeutique aux instances de l’UFR de Médecine/accompagnement du département de Maïeutique vers l’intégration organique dans l’université.  Recherches : épidémiologie environnementale à l’Inserm U1085, influence de l’exposome chimique sur la croissance placentaire et fœtale, santé de l'enfant.",True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250860,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Recherche : Génie logiciel incluant approches à base de modèles, validation et vérification. Enseignements en représentation et traitement de l’information, développement web.",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250861,26-I-1°,MCF,,32,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Etude et caractérisation de modèles membranaires biomimétiques, dans un contexte de stress oxydant.",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250863,26-I-1°,MCF,,61,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Génie informatique, Informatique industrielle, Informatique pour les systèmes embarqués.",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250864,26-I-1°,MCF,,71,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement en communication commerciale, psychologie de communication, professionnalisation de l’étudiants (3PE, Stage, Alternance)",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250865,26-I-1°,MCF,,64,68,NA,NA,2025-08-31,2025-03-04,2025-04-04,Risques sanitaires et environnementaux - Biochimie microbienne.,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250866,26-I-1°,MCF,,65,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Risques sanitaires - Physiologie microbienne.,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT TOULOUSE 3,250869,46 1°,PR,,32,33,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Chimie de coordination, matériaux moléculaires, catalyse, chimie verte, biomatériaux innovants",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),250888,26-I-1°,MCF,,61,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignements au département Mesures physiques (IUT de Lannion), dans les modules liés à l’électronique numérique, au pilotage d’instruments et au traitement du signal. Activités de recherche au sein de l’IRISA à Lannion sur les domaines relatifs aux systèmes embarqués, de l’adéquation algorithme-architecture à la conception d’accélérateurs matériels sous contraintes (énergie, sécurité…). Attention particulière sur la réduction de complexité d’algorithmes d’intelligence artificielle.",True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
ECOLE CENTRALE MARSEILLE,250953,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Acoustique ultrasonore,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
ECOLE CENTRALE MARSEILLE,250955,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Science des données, IA, apprentissage automatique",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
ECOLE CENTRALE MARSEILLE,250957,33,MCF,,30,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Physique des ondes,False,True,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
ECOLE CENTRALE MARSEILLE,250961,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Recherches en Mécanique des fluides orientées vers des problématiques liées à l'environnement et à la transition énergétique.,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250990,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Économie générale, macroéconomie, microéconomie. R : Intégration dans l’un des axes du laboratoire IREGE: Innovation et développement des organisations ou Environnement, consommation durable et tourisme.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250991,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Enseignements en logistique, achat, qualité du BUT GACO. R : IREGE. Management de l'innovation et des technologies numériques, de la supply chain et achats, relations inter-organisationnelles.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250995,26-I-1°,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,E : Civilisation américaine contemporaine et langue de spécialité en LEA. R : Civilisation américaine contemporaine. Intégration à l’axe 2 du laboratoire LLSETI.,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250996,26-I-2°,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,E : Civilisation britannique contemporaine et langue de spécialité en LEA. R : Civilisations irlandaise et écossaise contemporaines. Intégration à l’axe 2 du laboratoire LLSETI.,True,False,True,False,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250997,26-I-2°,MCF,,14,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Langue et littérature espagnoles / traduction littéraire, en licence et master LLCER. R : Littérature et théâtre espagnol. Intégration à l’axe 2 du laboratoire LLSETI.",True,False,True,False,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250998,26-I-1°,MCF,,17,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Philosophie pour non-spécialistes de l'UFR LLSH, en particulier en éthique, épistémologie et histoire des idées. R : Travail en transversalité avec les diverses disciplines du laboratoire LLSETI.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,250999,46 1°,PR,,23,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Géo. physique (CM, TD, terrain) ; responsabilités pédagogiques ; spécialisation environnements de montagne.  R : Géo. socio-écosystèmes (géomorphologie, climatologie, biogéographie) ; animation scientifique.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,251000,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : En priorité Cybersécurité (pentesting, audit, SOC, SIEM,...), Réseaux, Systèmes, Informatique. R : Cybersécurité, infrastructures critiques, audit, surveillance, attaques par des exemples contradictoires.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,251001,26-I-1°,MCF,,29,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Les enseignements concerneront les domaines de la physique, des mathématiques, de la métrologie et de l'instrumentation.  R : Recherche instrumentale en physique des astroparticules et cosmologie observationnelle.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,251002,26-I-1°,MCF,,28,33,NA,NA,2025-08-31,2025-03-04,2025-04-04,E : Enseignements dans les modules du BUT SGM liés aux matériaux métalliques ou composites. R : LEPMI (équipe GUIDE). Caractérisation et modélisation des propriétés physico-chimiques des matériaux.,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,251003,46 3°,PR,,33,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Enseignement dans les modules liés aux matériaux polymères, biomatériaux et émergents du BUT SGM. R : LEPMI (équipe GUIDE). Recherche sur les matériaux pour l’énergie en lien avec le développement durable.",True,False,False,False,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE CHAMBERY,251005,26-I-1°,MCF,,61,63,NA,NA,2025-08-31,2025-03-04,2025-04-04,"E : Informatique Industrielle - Automatisme - Instrumentation. R : Conception de systèmes mécatroniques, commande d’actionneurs, structures intelligentes, instrumentation, contrôle vibratoire, dispositifs médicaux.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251068,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Droit du travail - Droit civil,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
NIMES UNIVERSITE,251083,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Sciences économiques,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
NIMES UNIVERSITE,251086,26-I-1°,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Études anglophones, humanités environnementales, humanités bleues",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
NIMES UNIVERSITE,251094,26-I-1°,MCF,,16,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Psychologie du développement,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
NIMES UNIVERSITE,251095,26-I-1°,MCF,,26,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Mathématiques appliquées,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
NIMES UNIVERSITE,251096,46 1°,PR,,64,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Biochimie et biologie moléculaire,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251172,26-I-2°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Contrôle de gestion, comptabilité finance",True,False,True,False,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),251174,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Finance d’entreprise, Finance durable, Finance climatique, Analyse financière, Gestion de trésorerie, Connaissance des modules du CFA, Base de données financières (Bloomberg, ...).",True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251180,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Analyse et études marketing, marketing quantitatif, finance d'entreprise, finance entrepreneuriale",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251186,33,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Comportement du consommateur, communication, marketing digital, marketing à l'international, management stratégique, négociation et vente",False,True,False,False,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),251188,46 3°,PR,,35,36,NA,NA,2025-08-31,2025-03-04,2025-04-04,Sciences de la Terre et de l’Environnement : La personne recrutée délivrera des enseignements et développera une recherche innovante de niveau international en Sciences de la Terre. Il devra également s’investir dans les tâches collectives de l’établissement en recherche et en enseignement.,True,False,False,False,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE RENNES 2,251202,33,MCF,,18,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Pratiques du cinéma,False,True,False,False,False,False,Bretagne,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251233,26-I-1°,MCF,,14,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Langue et civilisation espagnoles contemporaines,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251240,26-I-1°,MCF,,21,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire politique du Moyen Age XIe-XVe siècle,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251270,26-I-2°,MCF,,22,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire économique et sociales de la France moderne (XVIIe-XVIIIe siècles),True,False,True,False,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251274,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Pour la recherche, le poste est ouvert aux candidats ou candidates proposant une intégration à l’équipe LMV du LIFO (Laboratoire d’Informatique Fondamentale d’Orléans). Enseignement en informatique.",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251277,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Pour la recherche, le poste est ouvert aux candidats ou candidates proposant une intégration à l’équipe CA du LIFO (Laboratoire d’Informatique Fondamentale d’Orléans). Enseignement en informatique.",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251279,26-I-1°,MCF,,32,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Chimie organique,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251280,26-I-1°,MCF,,33,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Physico-chimiste des matériaux polymères pour un enseignement en licence et master de Chimie (chimie générale, du solide et des matériaux) et une activité de recherche sur des polymères nanostructurés",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251281,26-I-1°,MCF,,36,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Transferts et réactivité dans la zone critique,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251284,26-I-1°,MCF,,63,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Électronique numérique programmable et modélisation + Expérimentation et/ou Simulation numérique des plasmas thermiques,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251285,26-I-1°,MCF,,28,63,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement :	Physique, Simulation numérique, Physique expérimentale, Plasma Recherche :	Interactions plasma/surface dans les procédés plasmas froids",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251286,26-I-1°,MCF,,07,70,NA,NA,2025-08-31,2025-03-04,2025-04-04,apprentissages– didactique du français – MEEF 1D et 2D - interculturalité,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251287,26-I-1°,MCF,,74,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Psychologie ergonomique, psychologie du sport, psychologie de l’activité physique et de la santé",True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251289,46 1°,PR,,09,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Littérature contemporaine & création littéraire,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251290,46 1°,PR,,35,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Magmatologie,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251293,46 1°,PR,,61,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Vision par ordinateur et intelligence artificielle embarquée,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251294,46 1°,PR,,62,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Transition énergétique,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251295,46 1°,PR,,62,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Enseignement : 	Energétique – Physique,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE ORLEANS,251296,46 1°,PR,,64,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,L’Université d’Orléans recrute une ou un professeur en section 64 pour les enseignements théoriques et pratiques en biologie moléculaire et biochimie au sein du pôle Biologie-Biochimie (UFR Sciences et Techniques) en licence Sciences de la Vie et Master Sciences du Vivant. Les activités de recherche seront menées au Centre de Biophysique Moléculaire (UPR CNRS 4301). Le profil recherché concerne une ou un biologiste moléculaire.,True,True,True,True,False,False,Centre-Val de Loire,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),251302,26-I-1°,MCF,,64,65,NA,NA,2025-08-31,2025-03-04,2025-04-04,L’UMR INSERM 1242 recherche un·e MCF pour renforcer son équipe de bio-informatique en cancérologie.  Le/la candidat·e spécialiste en Machine Learning et/ou en intégration de données multi-échelle rejoindra l’équipe @OMICs pour participer à des recherches pour identifier des biomarqueurs en cancérologie.  Le/la candidat·e enseignera également la bio-informatique (Licence et Master) au sein de l’équipe pédagogique de bio-informatique/bio-statistiques.,True,True,True,True,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
SORBONNE UNIVERSITE,251315,26-I-1°,MCF,,67,68,NA,NA,2025-08-31,2025-03-04,2025-04-04,Ecologie pélagique du milieu marin,True,True,True,True,False,False,Île-de-France,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
SORBONNE UNIVERSITE,251344,46 3°,PR,,64,65,66,NA,2025-08-31,2025-03-04,2025-04-04,Biologie et/ou écologie des organismes marins,True,False,False,False,False,False,Île-de-France,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE RENNES (EPE),251402,46 3°,PR,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Economie appliquée, intervention dans les formations Licence et Master. L’expérience dans le montage et le pilotage de formations, continue et/ou en alternance, sera regardée. La/le candidat(e) retenu(e) devra démontrer sa capacité à porter des projets innovants, en lien avec les axes stratégiques de la Faculté et de l’Université de Rennes. La personne recrutée développera ses recherches dans l’un des trois pôles thématiques Centre de Recherche en Economie et Management.",True,False,False,False,False,False,Bretagne,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE PARIS DAUPHINE,251514,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement : Licence et Master en Sciences des Organisations dans les différents domaines de l'économie. L'enseignement peut être proposé en français ou en anglais mais il est attendu de la personne recrutée qu'elle soit capable d'enseigner en français au bout de 4 ans. Recherche : active et ambitieuse dans le domaine de spécialisation, capacité de soumettre les travaux dans des revues de champ ou généralistes en économie de premier plan.",True,True,True,True,False,False,Île-de-France,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
